ID,Address,Price_€,Rooms,Bathrooms,Size_m2,Price_m2,Property_type,Seller_type,City,Neightbourhood,Links,Description,Date_Scraped
id41246000000468,Piso  Passeig de torras i bages. Piso en venta en sant andreu,279000,4,2,76,3671,FLAT,SECOND_HAND,Barcelona,Sant Andreu de Palomar,https://www.habitaclia.com/comprar-piso-en_venta_en_sant_andreu_sant_andreu_de_palomar-barcelona-i41246000000468.htm?pag=62&hab=1&ban=1&f=&geo=p&from=list&lo=55,¡GRAN OPORTUNIDAD EN CORAZÓN DE BARRIO SANT ANDREU! IDEAL CAMBIO DE VIVIENDA! (4 Habitaciones y 2 Baños)  La Casa Age...,2023-06-19
id3916004380934,Piso  Carrer de la diputació. Piso con 3 habitaciones con ascensor y aire acondicionado,305000,3,1,65,4692,FLAT,SECOND_HAND,Barcelona,Fort Pienc,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_y_aire_acondicionado_fort_pienc-barcelona-i3916004380934.htm?pag=62&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Diputación/Lepanto  Piso en venta EN FINCA REGIA. Orientación sur, piso luminoso, amplio y confortable, conformado por...",2023-06-19
id3610004367951,Piso  Rambla del poblenou,350000,3,1,90,3889,FLAT,SECOND_HAND,Barcelona,Poblenou,https://www.habitaclia.com/comprar-piso-poblenou-barcelona-i3610004367951.htm?pag=62&hab=1&ban=1&f=&geo=p&from=list&lo=55,Fincas Dueñas le ofrece está vivienda cerca del Parque de Poblenou. A Reformar…. Haga de este piso su Hogar ¡!  Ubica...,2023-06-19
id10051004408740,Piso  Carrer de roger de llúria. Piso en roger de llúria con una fantástica terraza,1145000,4,3,201,5697,FLAT,SECOND_HAND,Barcelona,Dreta de l´Eixample,https://www.habitaclia.com/comprar-piso-en_roger_de_lluria_con_una_fantastica_terraza_dreta_de_l_eixample-barcelona-i10051004408740.htm?pag=62&hab=1&ban=1&f=&geo=p&from=list&lo=55,PROYECTO ROGER DE LLÚRIA En la rehabilitación se ha conseguido un amplio espacio que engloba un luminoso salón-comedor...,2023-06-19
id657004402480,Piso  en  Carrer de coll 59. Piso con 3 habitaciones,449000,3,2,103,4359,FLAT,SECOND_HAND,Barcelona,La Sagrera,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_calle_de_coll_59_la_sagrera-barcelona-i657004402480.htm?pag=62&hab=1&ban=1&f=&geo=p&from=list&lo=55,Fecha de entrega: junio 2023  Nueva promoción en el corazón del barrio barcelonés de La Sagrera. Zona inmersa en un pr...,2023-06-19
id3050004446441,"Ático  en  Pedralbes. Ático con ascensor, calefacción, aire acondicionado, vistas al m",399000,1,1,54,7389,PENTHOUSE,SECOND_HAND,Barcelona,Pedralbes,https://www.habitaclia.com/comprar-atico-con_ascensor_calefaccion_aire_acondicionado_vistas_al_m_pedralbes-barcelona-i3050004446441.htm?pag=62&hab=1&ban=1&f=&geo=p&from=list&lo=55,"PRECIOSO ATICO CON GRAN TERRAZA Y VISTAS, EN PEDRALBES  Precioso ático de 50m2 construidos, con vistas a toda la ciuda...",2023-06-19
id21014004125041,"Piso  Avinguda d'eduard maristany. Piso con 3 habitaciones con ascensor, calefacción, aire acondici",490000,3,2,107,4579,FLAT,SECOND_HAND,Barcelona,Besòs,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_calefaccion_aire_acondici_besos_maresme-barcelona-i21014004125041.htm?pag=62&hab=1&ban=1&f=&geo=p&from=list&lo=55,"FORUM - Magnífica 5ª planta esquinera, en preciosa finca del 2007. Se trata de una vivienda orientada al mar y a 8 min d...",2023-06-19
id13909004397074,Piso  Passeig de santa coloma. Piso en paseo santa coloma!,159900,3,1,88,1817,FLAT,SECOND_HAND,Barcelona,Baró de Viver,https://www.habitaclia.com/comprar-piso-en_paseo_santa_coloma_baro_de_viver-barcelona-i13909004397074.htm?pag=62&hab=1&ban=1&f=&geo=p&from=list&lo=55,Tecnocasa ESTUDI GRAN SANT ANDREU S. L tiene el placer de presentarles este inmueble en exclusiva!     Fantástico pi...,2023-06-19
id3586004110669,"Piso  en  Fort Pienc. Piso con 3 habitaciones con ascensor, calefacción y aire acondic",950000,3,2,187,5080,FLAT,SECOND_HAND,Barcelona,Fort Pienc,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_calefaccion_y_aire_acondic_fort_pienc-barcelona-i3586004110669.htm?pag=62&hab=1&ban=1&f=&geo=p&from=list&lo=55,ÁTICO CON TERRAZA Y AMUEBLADO con vistas a Estació del Nord y Arc de Triomf en el distrito de l´Eixample. La vivienda es...,2023-06-19
id31686000000361,Piso  Barcelona - murcia,435000,4,1,108,4028,FLAT,SECOND_HAND,Barcelona,El Clot,https://www.habitaclia.com/comprar-piso-el_clot-barcelona-i31686000000361.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Bienvenidos a este anuncio de un inmueble ubicado en Barcelona, más específicamente en la zona de Sant Martí - El Clot....",2023-06-19
id11379000001878,Casa  en  La Teixonera. Casa con 5 habitaciones con parking y calefacción,790000,5,2,366,2158,HOUSE,SECOND_HAND,Barcelona,La Teixonera,https://www.habitaclia.com/comprar-casa-con_5_habitaciones_con_parking_y_calefaccion_la_teixonera-barcelona-i11379000001878.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Webhouse presenta esta única oportunidad de compra en Barcelona, una casa a cuatro vientos a escasos minutos se la Ronda...",2023-06-19
id25085000001305,Piso  en  La Sagrera. Bonito piso de 2 habitaciones en la avenida meridiana,189000,2,1,57,3316,FLAT,SECOND_HAND,Barcelona,La Sagrera,https://www.habitaclia.com/comprar-piso-bonito_de_2_habitaciones_en_la_avenida_meridiana_la_sagrera-barcelona-i25085000001305.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Bonito piso de 51m2 exterior a la calle muy soleado, 4º planta con ascensor. Consta de 2 habitaciones (1 doble - 1 indiv...",2023-06-19
id32757000000164,Piso  en  Carrer de piquer. Piso con 3 habitaciones con ascensor,259000,3,1,68,3809,FLAT,SECOND_HAND,Barcelona,El Poble Sec,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_calle_de_piquer_el_poble_sec_parc_de_montjuic-barcelona-i32757000000164.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,"En una calle muy tranquila del Poble Sec, al lado del Paral.lel, cerca de la calle Blai famosa por sus bares de pinchos...",2023-06-19
id37282004165734,Piso  Narbona,155000,3,1,66,2348,FLAT,SECOND_HAND,Barcelona,Besòs,https://www.habitaclia.com/comprar-piso-besos_maresme-barcelona-i37282004165734.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Se VENDE encantador piso en última planta, junto a Gran Vía de les Corts Catalanes.  Quinta planta sin ascensor, totalm...",2023-06-19
id3457004299145,"Piso  Carrer de buenaventura muñoz. Piso con 4 habitaciones con ascensor, calefacción y aire acondic",415000,4,2,88,4716,FLAT,SECOND_HAND,Barcelona,El Parc i la Llacuna del Poblenou,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_calefaccion_y_aire_acondic_el_parc_i_la_llacuna_del_poblenou-barcelona-i3457004299145.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,En el Parc i La LLacuna muy cerca de la playa de la Nova Icaria (playa) y a cinco minutos del Parc de la Ciutadella y Ar...,2023-06-19
id13658004372671,Planta baja  Carrer d'àvila. Planta baja con 3 habitaciones con calefacción y aire acondicion,425000,3,2,110,3864,GROUND_FLOOR,SECOND_HAND,Barcelona,El Parc i la Llacuna del Poblenou,https://www.habitaclia.com/comprar-planta_baja-con_3_habitaciones_con_calefaccion_y_aire_acondicion_el_parc_i_la_llacuna_del_poblenou-barcelona-i13658004372671.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Planta Baja a reformar completamente en pleno Corazón de Poble Nou, calle Ávila, con TERRAZA – JARDÍN a nivel de 40m2. ...",2023-06-19
id657004402472,"Piso  en  Plaça catalana 1. Piso con 3 habitaciones con ascensor, calefacción y aire acondic",424000,3,2,90,4711,FLAT,SECOND_HAND,Barcelona,Guinardó,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_calefaccion_y_aire_acondic_plaza_catalana_1_guinardo-barcelona-i657004402472.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Nueva Promoción a pocos pasos del Parque de Guinardó, uno de los principales espacios verdes de la ciudad. Disfruta de t...",2023-06-19
id25085000001329,Piso  en  Sant Antoni. Piso en la calle viladomat para reformar con muchas posibilidade,170000,2,1,54,3148,FLAT,SECOND_HAND,Barcelona,Sant Antoni,https://www.habitaclia.com/comprar-piso-en_la_calle_viladomat_para_reformar_con_muchas_posibilidade_sant_antoni-barcelona-i25085000001329.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso de 47m2 PARA REFORMAR COMPLETAMENTE CON MUCHAS POSIBILIDADES, exterior a la calle, 5º planta sin ascensor. Consta d...",2023-06-19
id5299004351021,Piso  Sant ildefons. Oportunidad en sant andreu,119000,1,1,39,3051,FLAT,SECOND_HAND,Barcelona,Sant Andreu de Palomar,https://www.habitaclia.com/comprar-piso-oportunidad_en_sant_andreu_sant_andreu_de_palomar-barcelona-i5299004351021.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Ubicada en el barrio de Sant Andreu, en la calle Sant Ildefons con Gran de Sant Andreu, encontramos esta vivienda exteri...",2023-06-19
id5299004350994,Piso  Comte borrell. Precioso en finca señorial,440000,2,2,89,4944,FLAT,SECOND_HAND,Barcelona,La Nova Esquerra de l´Eixample,https://www.habitaclia.com/comprar-piso-precioso_en_finca_senorial_la_nova_esquerra_de_l_eixample-barcelona-i5299004350994.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Vivienda totalmente reformada, a estrenar, con materiales de alta calidad. Piso muy luminoso y soleado, orientado a Tar...",2023-06-19
