ID,Address,Price_€,Rooms,Bathrooms,Size_m2,Price_m2,Property_type,Seller_type,City,Neightbourhood,Links,Description,Date_Scraped
id13230004333731,Piso  Carrer de sant antoni maria claret. Piso con 3 habitaciones con ascensor y calefacción,280000,3,1,82,3415,FLAT,SECOND_HAND,Barcelona,La Sagrera,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_y_calefaccion_la_sagrera-barcelona-i13230004333731.htm?pag=600&hab=1&ban=1&f=&geo=p&from=list&lo=55,"La Casa Agency tiene el honor de presentarle:  Vivienda toda reformada y lista para entrar a vivir, consta de 82m2 Con...",2023-06-19
id8166003791212,Piso  en  Vila de Gràcia. Fabuloso piso alto en narcis oller,1350000,5,3,226,5973,FLAT,SECOND_HAND,Barcelona,Vila de Gràcia,https://www.habitaclia.com/comprar-piso-fabuloso_alto_en_narcis_oller_vila_de_gracia-barcelona-i8166003791212.htm?pag=601&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Engel&Völkers presenta esta pieza única en una de las ubicaciones más demandadas, a pocos pasos de la Plaça de Narcís Ol...",2023-06-19
id8166003779432,Piso  en  Diagonal Mar i el Front Marítim del Poblenou. Exclusivo apartamento en primera línea de mar,1300000,3,2,100,13000,FLAT,SECOND_HAND,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,https://www.habitaclia.com/comprar-piso-exclusivo_apartamento_en_primera_linea_de_mar_diagonal_mar_i_el_front_maritim_del_poblenou-barcelona-i8166003779432.htm?pag=601&hab=1&ban=1&f=&geo=p&from=list&lo=55,Posiblemente las vistas más espectaculares de la ciudad de Barcelona.  En una de las últimas plantas del rascacielos de...,2023-06-19
id11875000072976,Casa adosada  en  Putget - Farró. Fantastico adosado con piscina en zona de putxet- barcelona,1375000,5,5,325,4231,SINGLE_FAMILY_SEMI_DETACHED,SECOND_HAND,Barcelona,Putget,https://www.habitaclia.com/comprar-casa_adosada-fantastico_adosado_con_piscina_en_zona_de_putxet_putget_farro-barcelona-i11875000072976.htm?pag=601&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Desde el Grupo Inmobiliario BEST HOUSE DE SANT CUGAT DEL VALLES,  te ofrecemos esta maravillosa vivienda en zona privile...",2023-06-19
id8166003792810,Ático  en  Sant Antoni. Precioso luminoso ático reformado en sant antoni,645000,3,2,129,5000,PENTHOUSE,SECOND_HAND,Barcelona,Sant Antoni,https://www.habitaclia.com/comprar-atico-precioso_luminoso_reformado_en_sant_antoni_sant_antoni-barcelona-i8166003792810.htm?pag=601&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Precioso ático reformado completamente en 2018, con suelo de parquet. Dispone de una cocina equipada abierta a salón esp...",2023-06-19
id885003215816,Chalet  en  Pedralbes. Avenida pearson - joan d´alos,2600000,6,7,495,5253,HOUSE,SECOND_HAND,Barcelona,Pedralbes,https://www.habitaclia.com/comprar-chalet-avenida_pearson_joan_dalos_pedralbes-barcelona-i885003215816.htm?pag=601&hab=1&ban=1&f=&geo=p&from=list&lo=55,"AVENIDA PEARSON - JOAN D´ALOS casa singular junto a dos prestigiosas avenidas de Pedralbes, donde se encuentran las mejo...",2023-06-19
id4975004333553,Chalet  en  Sarrià. Casa en venta en sarriá con jardín y piscina.,2100000,4,5,457,4595,HOUSE,SECOND_HAND,Barcelona,Sarrià,https://www.habitaclia.com/comprar-chalet-casa_en_venta_en_sarria_con_jardin_y_piscina_sarria-barcelona-i4975004333553.htm?pag=601&hab=1&ban=1&f=&geo=p&from=list&lo=55,"En primera planta encontramos la zona de servicio con habitación y baño. Cocina equipada con zona de office, despensa, z...",2023-06-19
id8166003789428,Casa adosada  en  Sarrià. Casa adosada con vistas espectaculares,1100000,5,3,240,4583,SINGLE_FAMILY_SEMI_DETACHED,SECOND_HAND,Barcelona,Sarrià,https://www.habitaclia.com/comprar-casa_adosada-con_vistas_espectaculares_sarria-barcelona-i8166003789428.htm?pag=601&hab=1&ban=1&f=&geo=p&from=list&lo=55,En un lugar con magníficas vistas encontramos esta casa unifamiliar adosada en Can Caralleu. Cuenta con cinco habitacion...,2023-06-19
id5352001946901,Piso  en  Dreta de l´Eixample. Magnífico piso de 298 m2 con reforma de lujo,2500000,4,4,298,8389,FLAT,SECOND_HAND,Barcelona,Dreta de l´Eixample,https://www.habitaclia.com/comprar-piso-magnifico_de_298_m2_con_reforma_de_lujo_dreta_de_l_eixample-barcelona-i5352001946901.htm?pag=601&hab=1&ban=1&f=&geo=p&from=list&lo=55,ESPECTACULAR PISO DE DISEÑO CON PARKING EN FINCA REHABILITADA EN PLENO CENTRO DE BARCELONA  La propiedad se halla en u...,2023-06-19
id8166003788876,Casa  en  Vallvidrera - Tibidabo - Les Planes. Fantástica casa unifamiliar en vallvidrera,2500000,7,6,570,4386,HOUSE,SECOND_HAND,Barcelona,Vallvidrera,https://www.habitaclia.com/comprar-casa-fantastica_unifamiliar_en_vallvidrera_vallvidrera_tibidabo_les_planes-barcelona-i8166003788876.htm?pag=601&hab=1&ban=1&f=&geo=p&from=list&lo=55,"En Vallvidrera, en plena naturaleza encontramos esta fantástica casa unifamiliar de 570m2. Situada en una parcela de 1.2...",2023-06-19
id8166003785357,Piso  en  Diagonal Mar i el Front Marítim del Poblenou. Amplio piso en venta en diagonal mar,679000,3,2,101,6723,FLAT,SECOND_HAND,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,https://www.habitaclia.com/comprar-piso-amplio_en_venta_en_diagonal_mar_diagonal_mar_i_el_front_maritim_del_poblenou-barcelona-i8166003785357.htm?pag=601&hab=1&ban=1&f=&geo=p&from=list&lo=55,"En una de las zonas más exclusivas de Barcelona, rodeada de preciosos jardines y parques, y a escasos metros del mar, en...",2023-06-19
id39032000000318,"Planta baja  en  Travessera de dalt 97. Planta baja con 3 habitaciones con ascensor, calefacción y aire",520000,3,2,122,4262,GROUND_FLOOR,SECOND_HAND,Barcelona,La Salut,https://www.habitaclia.com/comprar-planta_baja-con_3_habitaciones_con_ascensor_calefaccion_y_aire_travessera_de_dalt_97_la_salut-barcelona-i39032000000318.htm?pag=601&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Magnífico piso de obra nueva en Travessera de Dalt (entre el barrio de Gràcia y el barrio de la Salut, donde se ubican e...",2023-06-19
id15471000037532,"Piso  en  Calle casanova 59. Piso con 4 habitaciones con ascensor, calefacción y aire acondic",380000,4,2,91,4176,FLAT,SECOND_HAND,Barcelona,L´Antiga Esquerra de l´Eixample,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_calefaccion_y_aire_acondic_casanova_59_l_antiga_esquerra_de_l_eixamp-barcelona-i15471000037532.htm?pag=601&hab=1&ban=1&f=&geo=p&from=list&lo=55,Claire Parent te presenta: Piso en la antigua Esquerra del Eixample para reformar. IDEAL INVERSIÓN  Características pr...,2023-06-19
id11220004332674,Piso  Josep tarradellas. Piso en venta en avenida josep tarradellas,250000,1,1,81,3086,FLAT,SECOND_HAND,Barcelona,La Nova Esquerra de l´Eixample,https://www.habitaclia.com/comprar-piso-en_venta_en_avenida_josep_tarradellas_la_nova_esquerra_de_l_eixample-barcelona-i11220004332674.htm?pag=601&hab=1&ban=1&f=&geo=p&from=list&lo=55,Promoción de viviendas en Barcelona.   Inmuebles en rentabilidad.  Disponibles:  Planta ENT por 250.000€ - 80.90m2...,2023-06-19
id27246000000015,Piso  en  Carrer gran de gràcia 225. Piso a reformar con muchas posibilidades,699000,5,2,165,4236,FLAT,SECOND_HAND,Barcelona,Vila de Gràcia,https://www.habitaclia.com/comprar-piso-a_reformar_con_muchas_posibilidades_calle_gran_de_gracia_225_vila_de_gracia-barcelona-i27246000000015.htm?pag=601&hab=1&ban=1&f=&geo=p&from=list&lo=55,Bonito piso en pleno corazón de la Vila de Gracia de Barcelona. El inmueble se encuentra a 5 minutos andando de la Plaz...,2023-06-19
id11220004332769,Piso  Jaume pinent. Piso en venta para reformar - en subasta,118000,2,1,59,2000,FLAT,SECOND_HAND,Barcelona,Roquetes,https://www.habitaclia.com/comprar-piso-en_venta_para_reformar_en_subasta_roquetes-barcelona-i11220004332769.htm?pag=601&hab=1&ban=1&f=&geo=p&from=list&lo=55,INMUEBLES WOW EN PERIODO DE PUJAS DESDE EL AL PRECIO DE SALIDA: EL DEL ANUNCIO. NO SE ACEPTAN OF...,2023-06-19
id44942000000604,Piso  en  Barcelona. Piso con 2 habitaciones con ascensor,197500,2,1,71,2782,FLAT,SECOND_HAND,Barcelona,Sant Gervasi,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_ascensor_barcelona_sant_gervasi_galvany-barcelona-i44942000000604.htm?pag=602&hab=1&ban=1&f=&geo=p&from=list&lo=55,¿Te imaginas disfrutando de tu hogar en propiedad en una excelente ubicación en Sabadell? ¡Testa lo hace realidad!   ...,2023-06-19
id3764002876770,Piso  De les corts catalanes. Piso en venta en plaça espanya (gran via),429000,3,1,87,4931,FLAT,SECOND_HAND,Barcelona,Font de la Guatlla,https://www.habitaclia.com/comprar-piso-en_venta_en_placa_espanya_gran_via_font_de_la_guatlla-barcelona-i3764002876770.htm?pag=602&hab=1&ban=1&f=&geo=p&from=list&lo=55,"PISO EN VENTA EN PLAÇA ESPANYA (GRAN VIA)  Piso en venta a en planta principal. En buen estado general, exterior a pat...",2023-06-19
id8478003868167,Piso  Carrer de la foneria. Piso reformado con 2 balcones,280000,3,2,76,3684,FLAT,SECOND_HAND,Barcelona,La Marina del Port,https://www.habitaclia.com/comprar-piso-reformado_con_2_balcones_la_marina_del_port-barcelona-i8478003868167.htm?pag=602&hab=1&ban=1&f=&geo=p&from=list&lo=55,"PISO REFORMADO CON 2 BALCONES  La vivienda se encuentra ubicada en el Paseo de la Zona Franca, con excelente comunicac...",2023-06-19
id11220004332673,Piso  Josep tarradellas. Piso en venta en av. josep tarradellas,260000,1,1,81,3210,FLAT,SECOND_HAND,Barcelona,La Nova Esquerra de l´Eixample,https://www.habitaclia.com/comprar-piso-en_venta_en_av_josep_tarradellas_la_nova_esquerra_de_l_eixample-barcelona-i11220004332673.htm?pag=602&hab=1&ban=1&f=&geo=p&from=list&lo=55,Promoción de viviendas en Barcelona.   Inmuebles en rentabilidad.  Disponibles:  Planta ENT por 250.000€ - 80.90m2...,2023-06-19
id13478004397459,Piso  Carrer de los castillejos. Piso con 3 habitaciones,280000,3,1,71,3944,FLAT,SECOND_HAND,Barcelona,Baix Guinardó,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_baix_guinardo-barcelona-i13478004397459.htm?pag=602&hab=1&ban=1&f=&geo=p&from=list&lo=55,REFERENCIA: JE23846 / Jessica (WhatsApp)   La Casa Agency Punt Sant Pau presenta fantástico piso en Ca...,2023-06-19
id4396004134032,Piso  Carrer de lanzarote. Piso con 3 habitaciones con ascensor,299000,3,1,81,3691,FLAT,SECOND_HAND,Barcelona,Sant Andreu de Palomar,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_sant_andreu_de_palomar-barcelona-i4396004134032.htm?pag=602&hab=1&ban=1&f=&geo=p&from=list&lo=55,"La Casa Agency Sant Andreu tiene el honor de presentarles esta vivienda lista para entrar a vivir, consta de 81m2 Constr...",2023-06-19
id26855000001775,Piso  Calle santa rosalia. Piso con ascensor en la teixonera,149500,1,1,57,2623,FLAT,SECOND_HAND,Barcelona,La Teixonera,https://www.habitaclia.com/comprar-piso-con_ascensor_en_la_teixonera_la_teixonera-barcelona-i26855000001775.htm?pag=602&hab=1&ban=1&f=&geo=p&from=list&lo=55,RESUMEN 3 Habitaciones (1 doble exterior y 2 individuales) 1 baño Comedor-Salón con cocina semiabierta   A 5m de la pa...,2023-06-19
id13103004032232,"Piso  Giriti. Piso en venta en barcelona, con 84 m2, 2 habitaciones y 2 baños,",550000,2,2,84,6548,FLAT,SECOND_HAND,Barcelona,St. Pere,https://www.habitaclia.com/comprar-piso-en_venta_en_con_84_m2_2_habitaciones_y_2_banos_st_pere_sta_caterina_el_born-barcelona-i13103004032232.htm?pag=602&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Vivienda totalmente reformada se encuentra en el corazon del Born, muy cerca de la Basílica de Santa Maria del Mar y de...",2023-06-19
id11379000001881,"Piso  Plaça de molina. Piso con 3 habitaciones con ascensor, calefacción y aire acondic",550000,3,1,79,6962,FLAT,SECOND_HAND,Barcelona,Sant Gervasi,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_calefaccion_y_aire_acondic_sant_gervasi_galvany-barcelona-i11379000001881.htm?pag=602&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Webhouse presenta este inmueble en la misma Plaza Molina, todo reformado, en planta única, con mucha luz natural, todo e...",2023-06-19
id5440004334819,Ático  Carrer de parcerisa. Ático carrer de parcerisa,270000,2,1,60,4500,PENTHOUSE,SECOND_HAND,Barcelona,La Bordeta,https://www.habitaclia.com/comprar-atico-carrer_de_parcerisa_la_bordeta-barcelona-i5440004334819.htm?pag=602&hab=1&ban=1&f=&geo=p&from=list&lo=55,La Casa Agency presenta excelente vivienda reformada en Barcelona.   El piso consta de:  - Salón comedor muy luminoso...,2023-06-19
id39032000000520,Piso  Avinguda dels rasos de peguera. Piso con 3 habitaciones con aire acondicionado,104200,3,1,68,1532,FLAT,SECOND_HAND,Barcelona,Ciutat Meridiana,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_aire_acondicionado_ciutat_meridiana-barcelona-i39032000000520.htm?pag=602&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso de 68 m2 en planta baja en Av. Rassos de Peguera a reformar. Dispone de salón, 3 habitaciones (2 dobles), cocina, z...",2023-06-19
id4975004331792,Piso  en  Diagonal Mar i el Front Marítim del Poblenou. En venta piso en diagonal mar (barcelona) de dos dormitorios y c,675000,2,2,100,6750,FLAT,SECOND_HAND,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,https://www.habitaclia.com/comprar-piso-en_venta_en_diagonal_mar_de_dos_dormitorios_y_c_diagonal_mar_i_el_front_maritim_del_poblenou-barcelona-i4975004331792.htm?pag=602&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Este precioso piso de dos dormitorios, salón, cocina y dos baños está situado en el exclusivo complejo Illa del Bosc en...",2023-06-19
id35840000000991,Piso  Ramón albó. Piso luminoso con balcón junto al metro maragall,300000,3,1,90,3333,FLAT,SECOND_HAND,Barcelona,Congrés,https://www.habitaclia.com/comprar-piso-luminoso_con_balcon_junto_al_metro_maragall_congres_indians-barcelona-i35840000000991.htm?pag=602&hab=1&ban=1&f=&geo=p&from=list&lo=55,"PISO LUMINOSO CON BALCÓN JUNTO AL METRO MARAGALL  Inmueble situado en el barrio de El Congrés i els Indians, rodeado d...",2023-06-19
id44942000000595,Piso  en  Barcelona. Piso con 2 habitaciones con ascensor,199500,2,1,68,2934,FLAT,SECOND_HAND,Barcelona,Sant Gervasi,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_ascensor_barcelona_sant_gervasi_galvany-barcelona-i44942000000595.htm?pag=602&hab=1&ban=1&f=&geo=p&from=list&lo=55,¿Te imaginas disfrutando de tu hogar en propiedad en una excelente ubicación en Sabadell? ¡Testa lo hace realidad!   ...,2023-06-19
id28375000000356,Planta baja  Maria. Calle de maria,345000,2,2,95,3632,GROUND_FLOOR,SECOND_HAND,Barcelona,Vila de Gràcia,https://www.habitaclia.com/comprar-planta_baja-calle_de_maria_vila_de_gracia-barcelona-i28375000000356.htm?pag=602&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Vivienda en planta baja con pequeño patio, por reformar, pero en buen estado de conservación. Pensada para parejas, o pe...",2023-06-19
id12636002516798,"Piso  Muhlberg. Piso en venta en barcelona, con 70 m2 y 2 habitaciones y 1 baños",125000,2,1,70,1786,FLAT,SECOND_HAND,Barcelona,Carmel,https://www.habitaclia.com/comprar-piso-en_venta_en_con_70_m2_y_2_habitaciones_y_1_banos_carmel-barcelona-i12636002516798.htm?pag=603&hab=1&ban=1&f=&geo=p&from=list&lo=55,"¡ Oportunidad !  Piso de 70 m² distribuidos en salón-comedor, dos dormitorios, cocina, cuarto de baño y vestíbulo.  Cu...",2023-06-19
id11970003959189,Piso  Riera d'horta. Piso con 3 habitaciones,225000,3,2,79,2848,FLAT,SECOND_HAND,Barcelona,Congrés,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_congres_indians-barcelona-i11970003959189.htm?pag=603&hab=1&ban=1&f=&geo=p&from=list&lo=55,Os presentamos piso de 79 metros construidos 73metros útiles totalmente exterior con luz y sol de mañana y tarde.   El...,2023-06-19
id35840000001014,Piso  Guipuscoa. Vivienda a la venta sobre rambla guipúscoa,325000,4,2,143,2273,FLAT,SECOND_HAND,Barcelona,Sant Martí de Provençals,https://www.habitaclia.com/comprar-piso-vivienda_a_la_venta_sobre_rambla_guipuscoa_sant_marti_de_provencals-barcelona-i35840000001014.htm?pag=603&hab=1&ban=1&f=&geo=p&from=list&lo=55,"VIVIENDA A LA VENTA SOBRE RAMBLA GUIPÚSCOA   El inmueble se encuentra en el barrio de Sant Martí Provençals, rodeado d...",2023-06-19
id4396004133949,Piso  Calle bacardi. Piso con 2 habitaciones con calefacción y aire acondicionado,210000,2,1,53,3962,FLAT,SECOND_HAND,Barcelona,Sants-Badal,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_calefaccion_y_aire_acondicionado_sants_badal-barcelona-i4396004133949.htm?pag=603&hab=1&ban=1&f=&geo=p&from=list&lo=55,Estupendo piso ubicado en una 4ª planta real en finca que NO DISPONE de ascensor. Consta con 52m² construidos y 47m² úti...,2023-06-19
id10125004018471,Piso  Arago. C/ aragó,340000,3,1,77,4416,FLAT,SECOND_HAND,Barcelona,La Nova Esquerra de l´Eixample,https://www.habitaclia.com/comprar-piso-c_arago_la_nova_esquerra_de_l_eixample-barcelona-i10125004018471.htm?pag=603&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Cafur els presenta, a la Nova Esquerra de l'Eixample aquest pis de 3 dormitoris.  Destaca per l'entrada de llum natura...",2023-06-19
id41116000001135,Planta baja  Calle torns. Planta baja con 2 habitaciones,185000,2,2,83,2229,GROUND_FLOOR,SECOND_HAND,Barcelona,Sants-Badal,https://www.habitaclia.com/comprar-planta_baja-con_2_habitaciones_sants_badal-barcelona-i41116000001135.htm?pag=603&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Planta baja sin cédula de habitabilidad reformada, en finca que dispone de ascensor. Consta en salón comedor muy amplio...",2023-06-19
id44250000000077,Planta baja  Calle torns. Planta baja sin cedula de habitabilidad,185000,2,2,83,2229,GROUND_FLOOR,SECOND_HAND,Barcelona,Sants-Badal,https://www.habitaclia.com/comprar-planta_baja-sin_cedula_de_habitabilidad_sants_badal-barcelona-i44250000000077.htm?pag=603&hab=1&ban=1&f=&geo=p&from=list&lo=55,"LA CASA AGENCY LE OFRECE  Planta baja sin cédula de habitabilidad reformada,  en finca que dispone de ascensor.  Con...",2023-06-19
id41116000001541,Piso  Carrer de la gleva. Piso con 2 habitaciones,380000,2,1,59,6441,FLAT,SECOND_HAND,Barcelona,Putget,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_putget_farro-barcelona-i41116000001541.htm?pag=603&hab=1&ban=1&f=&geo=p&from=list&lo=55,"La vivienda cuenta con 60 metros útiles, que se distribuyen en 2 habitaciones. Esta distribución puede ser ideal para p...",2023-06-19
id2726004412083,Piso  Carrer de la gleva. Piso con 2 habitaciones,380000,2,1,59,6441,FLAT,SECOND_HAND,Barcelona,Putget,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_putget_farro-barcelona-i2726004412083.htm?pag=603&hab=1&ban=1&f=&geo=p&from=list&lo=55,"La vivienda cuenta con 60 metros útiles, que se distribuyen en 2 habitaciones. Esta distribución puede ser ideal para pa...",2023-06-19
id4396004133438,Piso  Passeig de torras i bages. Piso con 4 habitaciones con ascensor,259000,4,2,76,3408,FLAT,SECOND_HAND,Barcelona,Sant Andreu de Palomar,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_sant_andreu_de_palomar-barcelona-i4396004133438.htm?pag=603&hab=1&ban=1&f=&geo=p&from=list&lo=55,¡GRAN OPORTUNIDAD EN CORAZÓN DE BARRIO SANT ANDREU IDEAL CAMBIO DE VIVIENDA! (4 Habitaciones y 2 Baños) Vivienda lista...,2023-06-19
