ID,Address,Price_€,Rooms,Bathrooms,Size_m2,Price_m2,Property_type,Seller_type,City,Neightbourhood,Links,Description,Date_Scraped
id13895004370955,Piso  Carrer de santa caterina. Piso con 3 habitaciones con ascensor,189500,3,1,52,3644,FLAT,SECOND_HAND,Barcelona,Sants,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_sants-barcelona-i13895004370955.htm?pag=750&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Vivienda ubicada en calle tranquila, con excelente comunicación con varias líneas de bus y estación de Sants, donde enco...",2023-06-20
id8116004178790,Piso  en  Guinardó. Piso de obra nueva en barcelona,415000,3,2,83,5000,FLAT,SECOND_HAND,Barcelona,Guinardó,https://www.habitaclia.com/comprar-piso-de_obra_nueva_en_guinardo-barcelona-i8116004178790.htm?pag=750&hab=1&ban=1&f=&geo=p&from=list&lo=55,"DESCRIPCIÓN DEL INMUEBLE:  Piso de obra nueva, carpintería exterior de aluminio con rotura de puente térmico y doble cr...",2023-06-20
id5329004354350,Piso  en  El Poble Sec - Parc de Montjuïc. Piso con 2 habitaciones,310000,2,2,90,3444,FLAT,SECOND_HAND,Barcelona,El Poble Sec,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_el_poble_sec_parc_de_montjuic-barcelona-i5329004354350.htm?pag=750&hab=1&ban=1&f=&geo=p&from=list&lo=55,REF. CM-POBLE-310  LA CASA AGENCY PRESENTA:   VISITAS AL CRISTINA () SEIS-CERO-UNO-TRES-CUATR...,2023-06-20
id8166003790666,Piso  en  Sagrada Família. Exclusiva promocion en sagrada familia,716000,3,2,114,6281,FLAT,SECOND_HAND,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-piso-exclusiva_promocion_en_sagrada_familia_sagrada_familia-barcelona-i8166003790666.htm?pag=750&hab=1&ban=1&f=&geo=p&from=list&lo=55,Esta promoción deja atrás su antiguo uso como edificio industrial para albergar 32 magníficas viviendas. En el nuevo inm...,2023-06-20
id9379004273204,Piso  en  El Poble Sec - Parc de Montjuïc. Atendemos via whatsapp: 602.25.68.10,310000,2,2,90,3444,FLAT,SECOND_HAND,Barcelona,El Poble Sec,https://www.habitaclia.com/comprar-piso-atendemos_via_whatsapp_602256810_el_poble_sec_parc_de_montjuic-barcelona-i9379004273204.htm?pag=750&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso en venta en Carrer de la Creu Dels Molers, El Poble Sec - Parc de Montjuïc ****Maravilloso piso, para entrar a viv...",2023-06-20
id46281000000070,Piso  en  Raval. Piso carrer de santa madrona,126000,2,1,44,2864,FLAT,SECOND_HAND,Barcelona,Raval,https://www.habitaclia.com/comprar-piso-carrer_de_santa_madrona_raval-barcelona-i46281000000070.htm?pag=751&hab=1&ban=1&f=&geo=p&from=list&lo=55,La casa Agency presenta:  - PISO PARA REFORMAR-  Inmueble para reformar en la zona de Drassanes que posee 44m² distr...,2023-06-20
id42891000000029,Piso  Cl villarroel  pl:en pt:  barcelona (barcelona). Piso con 2 habitaciones,320000,2,2,111,2883,FLAT,SECOND_HAND,Barcelona,L´Antiga Esquerra de l´Eixample,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_l_antiga_esquerra_de_l_eixample-barcelona-i42891000000029.htm?pag=751&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Se vende piso a reformar de 100 metros cuadrados en pleno centro de la ciudad, en l'Antiga Esquerra de l'Eixample.  Am...",2023-06-20
id8166003790835,Piso  en  Dreta de l´Eixample. Piso nuevo con terraza en rambla catalunya,1150000,2,2,85,13529,FLAT,SECOND_HAND,Barcelona,Dreta de l´Eixample,https://www.habitaclia.com/comprar-piso-nuevo_con_terraza_en_rambla_catalunya_dreta_de_l_eixample-barcelona-i8166003790835.htm?pag=751&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Nos complace presentar esta finca regia completamente renovada con 17 apartamentos de diseño contemporáneo, ubicada en l...",2023-06-20
id13908004333878,Piso  en  Provençals del Poblenou. Piso con 3 habitaciones con ascensor,310000,3,1,96,3229,FLAT,SECOND_HAND,Barcelona,Provençals del Poblenou,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_provenc_als_del_poblenou-barcelona-i13908004333878.htm?pag=751&hab=1&ban=1&f=&geo=p&from=list&lo=55,"¡ OPORTUNIDAD !  La Casa Agency vende: Espectacular Vivienda en la zona de Provençals del Poblenou, Sant Martí. Consta...",2023-06-20
id8166003790671,Piso  en  Sagrada Família. Exclusiva promocion en sagrada familia,525000,2,2,77,6818,FLAT,SECOND_HAND,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-piso-exclusiva_promocion_en_sagrada_familia_sagrada_familia-barcelona-i8166003790671.htm?pag=751&hab=1&ban=1&f=&geo=p&from=list&lo=55,Esta promoción deja atrás su antiguo uso como edificio industrial para albergar 32 magníficas viviendas. En el nuevo inm...,2023-06-20
id41246000001112,Piso  en  El Poble Sec - Parc de Montjuïc. Piso reformado en poble sec,310000,2,2,90,3444,FLAT,SECOND_HAND,Barcelona,El Poble Sec,https://www.habitaclia.com/comprar-piso-reformado_en_poble_sec_el_poble_sec_parc_de_montjuic-barcelona-i41246000001112.htm?pag=751&hab=1&ban=1&f=&geo=p&from=list&lo=55,"La Casa Agency vende:  Piso en calle de Creu del Molers.  Ubicado en finca de 4 vecinos, es un primer piso sin ascen...",2023-06-20
id8166003790727,Piso  en  Sagrada Família. Exclusivo piso en sagrada familia,786000,3,2,120,6550,FLAT,SECOND_HAND,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-piso-exclusivo_en_sagrada_familia_sagrada_familia-barcelona-i8166003790727.htm?pag=751&hab=1&ban=1&f=&geo=p&from=list&lo=55,Esta promoción deja atrás su antiguo uso como edificio industrial para albergar 32 magníficas viviendas. En el nuevo inm...,2023-06-20
id8166003793043,Piso  en  Dreta de l´Eixample. Piso nuevo tercera planta en rambla catalunya,1150000,2,2,92,12500,FLAT,SECOND_HAND,Barcelona,Dreta de l´Eixample,https://www.habitaclia.com/comprar-piso-nuevo_tercera_planta_en_rambla_catalunya_dreta_de_l_eixample-barcelona-i8166003793043.htm?pag=751&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Nos complace presentar esta finca regia completamente renovada con 17 apartamentos de diseño contemporáneo, ubicada en l...",2023-06-20
id3630004247850,"Piso  en  La Teixonera. Piso muy luminoso, en la zona tranquila de la teixonera!",149500,3,1,57,2623,FLAT,SECOND_HAND,Barcelona,La Teixonera,https://www.habitaclia.com/comprar-piso-muy_luminoso_en_la_zona_tranquila_de_la_teixonera_la_teixonera-barcelona-i3630004247850.htm?pag=751&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Características del piso, 3 Habitaciones (1 doble exterior y 2 individuales) 1 baño Comedor-Salón con cocina semiabierta...",2023-06-20
id1484003080084,Ático  De sant gervasi,1875000,6,6,495,3788,PENTHOUSE,SECOND_HAND,Barcelona,Sant Gervasi,https://www.habitaclia.com/comprar-atico-sant_gervasi_bonanova-barcelona-i1484003080084.htm?pag=751&hab=1&ban=1&f=&geo=p&from=list&lo=55,Exclusivo ático dúplex con grandes terrazas en Sant Gervasi.  Se pone a la venta esta exclusiva vivienda situada a esc...,2023-06-20
id8166003790667,Piso  en  Sagrada Família. Exclusiva promocion en sagrada familia,829000,3,2,114,7272,FLAT,SECOND_HAND,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-piso-exclusiva_promocion_en_sagrada_familia_sagrada_familia-barcelona-i8166003790667.htm?pag=751&hab=1&ban=1&f=&geo=p&from=list&lo=55,Esta promoción deja atrás su antiguo uso como edificio industrial para albergar 32 magníficas viviendas. En el nuevo inm...,2023-06-20
id13074000030444,Piso  en  La Marina del Port. Piso con 3 habitaciones con ascensor,189000,3,1,78,2423,FLAT,SECOND_HAND,Barcelona,La Marina del Port,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_la_marina_del_port-barcelona-i13074000030444.htm?pag=751&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Fantástico piso situado en la calle Foneria con Mare de Deu del Port, delante mismo del mercado Municipal y junto a la p...",2023-06-20
id13074000026834,Piso  en  Sant Gervasi - Galvany. Piso con 5 habitaciones con ascensor,685000,5,2,173,3960,FLAT,SECOND_HAND,Barcelona,Sant Gervasi,https://www.habitaclia.com/comprar-piso-con_5_habitaciones_con_ascensor_sant_gervasi_galvany-barcelona-i13074000026834.htm?pag=751&hab=1&ban=1&f=&geo=p&from=list&lo=55,"FANTASTICO PISO EN CALLE TUSET Piso de 173m2 construidos, perfectamente distribuidos, para entrar a vivir.Recientemente...",2023-06-20
id43193000000894,Piso  en  Raval. Piso con 2 habitaciones,126000,2,1,44,2864,FLAT,SECOND_HAND,Barcelona,Raval,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_raval-barcelona-i43193000000894.htm?pag=751&hab=1&ban=1&f=&geo=p&from=list&lo=55,- PISO PARA REFORMAR-  Inmueble para reformar en la zona de Drassanes que posee 44m² distribuidos en: - Salón con sal...,2023-06-20
id8166003790660,Piso  en  Sagrada Família. Exclusiva promocion en sagrada familia,678000,3,2,114,5947,FLAT,SECOND_HAND,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-piso-exclusiva_promocion_en_sagrada_familia_sagrada_familia-barcelona-i8166003790660.htm?pag=751&hab=1&ban=1&f=&geo=p&from=list&lo=55,Esta promoción deja atrás su antiguo uso como edificio industrial para albergar 32 magníficas viviendas. En el nuevo inm...,2023-06-20
id8166003790670,Piso  en  Sagrada Família. Exclusiva promocion en sagrada familia,517000,2,2,77,6714,FLAT,SECOND_HAND,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-piso-exclusiva_promocion_en_sagrada_familia_sagrada_familia-barcelona-i8166003790670.htm?pag=752&hab=1&ban=1&f=&geo=p&from=list&lo=55,Esta promoción deja atrás su antiguo uso como edificio industrial para albergar 32 magníficas viviendas. En el nuevo inm...,2023-06-20
id8166003790781,Piso  en  Sagrada Família. Exclusio piso en sagrada familia,673000,3,2,96,7010,FLAT,SECOND_HAND,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-piso-exclusio_en_sagrada_familia_sagrada_familia-barcelona-i8166003790781.htm?pag=752&hab=1&ban=1&f=&geo=p&from=list&lo=55,Esta promoción deja atrás su antiguo uso como edificio industrial para albergar 32 magníficas viviendas. En el nuevo inm...,2023-06-20
id8166003790109,Piso  en  Dreta de l´Eixample. Piso de una habitación en rambla catalunya,770000,1,1,61,12623,FLAT,SECOND_HAND,Barcelona,Dreta de l´Eixample,https://www.habitaclia.com/comprar-piso-de_una_habitacion_en_rambla_catalunya_dreta_de_l_eixample-barcelona-i8166003790109.htm?pag=752&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Nos complace presentar esta finca regia completamente renovada con 17 apartamentos de diseño contemporáneo, ubicada en l...",2023-06-20
id15212002915222,Casa  en  Barceloneta. Invertir en el paraíso: promoción de 49 viviendas en mauricio,700000,3,4,230,3043,HOUSE,SECOND_HAND,Barcelona,Barceloneta,https://www.habitaclia.com/comprar-casa-invertir_en_el_paraiso_promocion_de_49_viviendas_en_mauricio_barceloneta-barcelona-i15212002915222.htm?pag=752&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Invertir en el paraíso: Promoción de 49 viviendas en Mauricio ¿Está buscando un entorno de vida excepcional, la dulzura...",2023-06-20
id10124004388802,"Piso  en  Trinitat Nova. Vivienda exterior, con amplia terraza",130000,2,1,50,2600,FLAT,SECOND_HAND,Barcelona,Trinitat Nova,https://www.habitaclia.com/comprar-piso-vivienda_exterior_con_amplia_terraza_trinitat_nova-barcelona-i10124004388802.htm?pag=752&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Vivienda de 50m², distribuidos en 2 dormitorios, cocina en buen estado, baño con plato de ducha, y salón comedor con sal...",2023-06-20
id8166003790668,Piso  en  Sagrada Família. Exclusiva promocion en sagrada familia,832000,3,2,114,7298,FLAT,SECOND_HAND,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-piso-exclusiva_promocion_en_sagrada_familia_sagrada_familia-barcelona-i8166003790668.htm?pag=752&hab=1&ban=1&f=&geo=p&from=list&lo=55,Esta promoción deja atrás su antiguo uso como edificio industrial para albergar 32 magníficas viviendas. En el nuevo inm...,2023-06-20
id5440004334193,Piso  Carrer d'escornalbou. Piso con 2 habitaciones con calefacción,290000,2,1,65,4462,FLAT,SECOND_HAND,Barcelona,Guinardó,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_calefaccion_guinardo-barcelona-i5440004334193.htm?pag=752&hab=1&ban=1&f=&geo=p&from=list&lo=55,"LA CASA PRESENTA GENIAL PISO EN EL BAIX GUINARDO: PISO TOTALMENTE EXTERIOR SITUADO EN EL CHAFLAN, SUPER LUMINOSO!  60...",2023-06-20
id13895004370678,Piso  Carrer de bassegoda. Piso con aire acondicionado,107000,1,1,25,4280,FLAT,SECOND_HAND,Barcelona,Sants-Badal,https://www.habitaclia.com/comprar-piso-con_aire_acondicionado_sants_badal-barcelona-i13895004370678.htm?pag=752&hab=1&ban=1&f=&geo=p&from=list&lo=55,"PLANTA BAJA INDEPENDIENTE - CON CÉDULA DE HABITABILIDAD  Ubicado en la zona de Badal, a escasos minutos de las paradas...",2023-06-20
id36111004325664,Piso  en  Carrer de la mina de la ciutat. Piso con 2 habitaciones,129900,2,1,60,2165,FLAT,SECOND_HAND,Barcelona,Roquetes,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_calle_de_la_mina_de_la_ciutat_roquetes-barcelona-i36111004325664.htm?pag=752&hab=1&ban=1&f=&geo=p&from=list&lo=55,"INCASA CONSULTORES INMOBILIARIOS PRESENTA  Piso de 60m2, exterior y luminoso. Para entrar a vivir. Se encuentra situad...",2023-06-20
id28736000004907,"Piso  Varsovia. Piso en venta en sant andreu - congrés, 3 dormitorios.",225000,3,1,87,2586,FLAT,SECOND_HAND,Barcelona,Guinardó,https://www.habitaclia.com/comprar-piso-en_venta_en_sant_andreu_congres_3_dormitorios_guinardo-barcelona-i28736000004907.htm?pag=752&hab=1&ban=1&f=&geo=p&from=list&lo=55,FEL-3140o  MERCAT IMMOBILIARI presenta en exclusividad está magnifica vivienda situada en el barrio del Guinardó muy p...,2023-06-20
id2257004300836,Piso  Gran via de les corts catalanes. Piso con balcón en eixample,525000,3,1,124,4234,FLAT,SECOND_HAND,Barcelona,Sant Antoni,https://www.habitaclia.com/comprar-piso-con_balcon_en_eixample_sant_antoni-barcelona-i2257004300836.htm?pag=752&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso con balcón en Eixample   Piso con céntrica ubicación, en Sant Antoni (l’Eixample), que garantiza una perfecta con...",2023-06-20
id3644003800930,Piso  De cantabria. Piso con 4 habitaciones con ascensor,245000,4,1,85,2882,FLAT,SECOND_HAND,Barcelona,La Verneda,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_la_verneda_la_pau-barcelona-i3644003800930.htm?pag=752&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso en venta en CANTABRIA, totalmente exterior, alto y luminoso.  Vivienda se distribuye en salón-comedor de 20m2, 4...",2023-06-20
id1934003602856,Piso  Barcelona - calle poeta cabanyes. Piso reformado en poble sec,280000,2,1,50,5600,FLAT,SECOND_HAND,Barcelona,El Poble Sec,https://www.habitaclia.com/comprar-piso-reformado_en_poble_sec_el_poble_sec_parc_de_montjuic-barcelona-i1934003602856.htm?pag=752&hab=1&ban=1&f=&geo=p&from=list&lo=55,Piso completamente reformado en la zona del Poble Sec. En una primera planta en una finca con ascensor. Tiene 58m2 distr...,2023-06-20
id10867004440904,Piso  Carrer d'alonso cano. Piso con 3 habitaciones con calefacción,139000,3,1,69,2014,FLAT,SECOND_HAND,Barcelona,Verdum,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_calefaccion_verdum-barcelona-i10867004440904.htm?pag=752&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso de 69m² construidos en venta en la calle Alonso Cano, en Nou Barris. Ubicado en la segunda planta real en un edifi...",2023-06-20
id3318004267999,"Piso  Blanca. Piso blanca, barcelona",290000,4,2,107,2710,FLAT,SECOND_HAND,Barcelona,Sants-Badal,https://www.habitaclia.com/comprar-piso-blanca_sants_badal-barcelona-i3318004267999.htm?pag=752&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Ubicado en la zona de Badal, a escasos minutos de las paradas de Metro Badal (L5), Santa Eulalia (L1) y de varias líneas...",2023-06-20
id4027004298845,Piso  Carrer de valència. Piso con ascensor,203000,1,1,45,4511,FLAT,SECOND_HAND,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-piso-con_ascensor_sagrada_familia-barcelona-i4027004298845.htm?pag=753&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Grupo Dolça Llar presenta, en el corazón de Barcelona, este luminoso piso de 45 mts2, con 1 habitaciones.  La vivienda...",2023-06-20
id3644003800824,Piso  De cantabria. Piso con 4 habitaciones con ascensor,245000,4,1,85,2882,FLAT,SECOND_HAND,Barcelona,La Verneda,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_la_verneda_la_pau-barcelona-i3644003800824.htm?pag=753&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso en venta en CANTABRIA, totalmente exterior, alto y luminoso.  Vivienda se distribuye en salón-comedor de 20m2, 4...",2023-06-20
id34613000000236,Piso  Carrer de mallorca. Exclusiva. ¿has pensado montar un despacho o consulta en pleno c,850000,6,2,218,3899,FLAT,SECOND_HAND,Barcelona,Dreta de l´Eixample,https://www.habitaclia.com/comprar-piso-exclusiva_has_pensado_montar_un_despacho_o_consulta_en_pleno_c_dreta_de_l_eixample-barcelona-i34613000000236.htm?pag=753&hab=1&ban=1&f=&geo=p&from=list&lo=55,"EXCLUSIVA. Puede ser vivienda con cédula de habitabilidad o despacho. Actualmente tiene 6 habitaciones, 2 baños,  patios...",2023-06-20
id3644003800823,Piso  De cantabria. Piso con 4 habitaciones con ascensor,245000,4,1,85,2882,FLAT,SECOND_HAND,Barcelona,La Verneda,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_la_verneda_la_pau-barcelona-i3644003800823.htm?pag=753&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso en venta en CANTABRIA, totalmente exterior, alto y luminoso.  Vivienda se distribuye en salón-comedor de 20m2, 4...",2023-06-20
id12792003590705,Piso  Guillem tell. Ubicación inmejorable!! 102m2 para reformar a tu gusto!,450000,3,1,102,4412,FLAT,SECOND_HAND,Barcelona,Putget,https://www.habitaclia.com/comprar-piso-ubicacion_inmejorable_102m2_para_reformar_a_tu_gusto_putget_farro-barcelona-i12792003590705.htm?pag=753&hab=1&ban=1&f=&geo=p&from=list&lo=55,GUILLEM TELL - BALMES - PUTXET I FARRÓ    UBICACIÓN INMEJORABLE!! 102M2 PARA REFORMAR A TU GUSTO!!    Vivienda situa...,2023-06-20
id33967004379084,Piso  Carrer de la murtra. Piso con 2 habitaciones,129000,2,1,69,1870,FLAT,SECOND_HAND,Barcelona,Carmel,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_carmel-barcelona-i33967004379084.htm?pag=753&hab=1&ban=1&f=&geo=p&from=list&lo=55,"C/ MURTRA, PISO REFORMADO, 2 dormitorios, UNO de ellos doble, salón-comedor de 20m2, cocina, baño con plato de ducha, su...",2023-06-20
id13920000012150,Piso  Perafita. Piso en calle perafita,67000,3,1,65,1031,FLAT,SECOND_HAND,Barcelona,Ciutat Meridiana,https://www.habitaclia.com/comprar-piso-en_calle_perafita_ciutat_meridiana-barcelona-i13920000012150.htm?pag=753&hab=1&ban=1&f=&geo=p&from=list&lo=55,"¡ Oportunidad ! Piso tapiado de 65 m² distribuidos en tres dormitorios, un cuarto de baño, salón-comedor, cocina y vestí...",2023-06-20
id28375000000541,Piso  Travessera de gracia. Travesía travessera de gràcia (eixample / sagrada família),295000,3,1,105,2810,FLAT,SECOND_HAND,Barcelona,Baix Guinardó,https://www.habitaclia.com/comprar-piso-travesia_travessera_de_gracia_eixample_sagrada_familia_baix_guinardo-barcelona-i28375000000541.htm?pag=753&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Magnífico piso en venta en Travessera de Gracia. Tiene una superfície de 105m² construidos 98 m² utiles segun catastro,...",2023-06-20
id3839004360439,"Piso  Via augusta. Piso con 3 habitaciones con ascensor, parking, calefacción y air",750000,3,3,190,3947,FLAT,SECOND_HAND,Barcelona,Tres Torres,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_parking_calefaccion_y_air_tres_torres-barcelona-i3839004360439.htm?pag=753&hab=1&ban=1&f=&geo=p&from=list&lo=55,Ubicado en la VÍA AUGUSTA   Piso de 190 m2 construidos aproximadamente para reformar.   Cuenta con 3 dormitorios dob...,2023-06-20
id28371003773713,"Piso  De llull. Piso a reformar de 4 dormitorios, a pasos de la rambla del poble",495000,4,2,119,4160,FLAT,SECOND_HAND,Barcelona,Poblenou,https://www.habitaclia.com/comprar-piso-a_reformar_de_4_dormitorios_a_pasos_de_la_rambla_del_poble_poblenou-barcelona-i28371003773713.htm?pag=753&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Espacioso piso junto a Rambla de Poble Nou, a pocos minutos caminando de la playa, del metro y del mercado del Poble Nou...",2023-06-20
id35840000000983,Piso  Cartagena. Piso con 5 terrazas en sagrada familia,415000,4,2,123,3374,FLAT,SECOND_HAND,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-piso-con_5_terrazas_en_sagrada_familia_sagrada_familia-barcelona-i35840000000983.htm?pag=753&hab=1&ban=1&f=&geo=p&from=list&lo=55,"PISO CON 5 TERRAZAS EN SAGRADA FAMILIA  Situado en el barrio de Sagrada Família, a 3 minutos andando de la parada de m...",2023-06-20
id30637000000356,"Ático  Carrer de la riereta. Piso en venta en barcelona, 1 habitación, 1 baño, piscina y asce",448000,1,1,61,7344,PENTHOUSE,SECOND_HAND,Barcelona,Raval,https://www.habitaclia.com/comprar-atico-piso_en_venta_en_1_habitacion_1_bano_piscina_y_asce_raval-barcelona-i30637000000356.htm?pag=753&hab=1&ban=1&f=&geo=p&from=list&lo=55,Este apartamento reformado de 1 dormitorio con terraza en El Raval forma parte de un proyecto de vivienda ecológica situ...,2023-06-20
id44503000000033,Piso  en  L´Antiga Esquerra de l´Eixample. Reformado a estrenar,665000,4,2,118,5636,FLAT,SECOND_HAND,Barcelona,L´Antiga Esquerra de l´Eixample,https://www.habitaclia.com/comprar-piso-reformado_a_estrenar_l_antiga_esquerra_de_l_eixample-barcelona-i44503000000033.htm?pag=753&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Fantástico piso recién reformado en pleno corazón del Eixample, muy cerca de plaza catalunya.  La vivienda consta de 1...",2023-06-20
